날짜,시간대,차량진입횟수,체류시간
2021-03-27,7,28,0 days 00:25:08.214285714
2021-03-27,8,171,0 days 00:30:04.216374269
2021-03-27,9,191,0 days 00:28:16.837696335
2021-03-27,10,235,0 days 00:36:46.872340425
2021-03-27,11,178,0 days 00:46:39.410112359
2021-03-27,12,46,0 days 00:36:02.652173913
2021-03-27,13,196,0 days 00:30:03.954081632
2021-03-27,14,123,0 days 00:22:08.138211382
2021-03-27,15,78,0 days 00:31:13.230769230
2021-03-27,16,38,0 days 00:19:23.894736842
2021-03-27,17,42,0 days 00:41:54.428571428
2021-03-27,18,10,0 days 00:38:20.800000
2021-03-27,19,30,0 days 00:29:27.266666666
2021-03-27,20,24,0 days 00:34:31.750000
2021-03-27,21,2,0 days 00:17:30
2021-03-27,22,2,0 days 00:12:07.500000
2021-03-28,8,4,0 days 01:02:43
2021-03-28,9,28,0 days 00:20:05.821428571
2021-03-28,10,31,0 days 00:19:32.032258064
2021-03-28,11,20,0 days 00:28:56.400000
2021-03-28,12,7,0 days 01:08:05.714285714
2021-03-28,13,28,0 days 00:22:10.607142857
2021-03-28,14,23,0 days 00:23:09.826086956
2021-03-28,15,22,0 days 00:20:49.272727272
2021-03-28,16,21,0 days 00:26:55.095238095
2021-03-28,17,7,0 days 00:10:57
2021-03-28,23,1,0 days 01:59:16
2021-03-29,4,1,0 days 00:37:58
2021-03-29,6,1,0 days 00:34:28
2021-03-29,7,50,0 days 00:28:13.840000
2021-03-29,8,223,0 days 00:39:08.246636771
2021-03-29,9,356,0 days 00:25:24.210674157
2021-03-29,10,330,0 days 00:23:24.378787878
2021-03-29,11,332,0 days 00:29:20.186746987
2021-03-29,12,151,0 days 00:28:15.490066225
2021-03-29,13,466,0 days 00:32:39.343347639
2021-03-29,14,498,0 days 00:32:12.449799196
2021-03-29,15,518,0 days 00:35:09.828185328
2021-03-29,16,439,0 days 00:40:53.412300683
2021-03-29,17,279,0 days 00:38:13.541218637
2021-03-29,18,61,0 days 00:29:22.442622950
2021-03-29,19,141,0 days 00:30:25.226950354
2021-03-29,20,62,0 days 00:26:55.838709677
2021-03-29,21,22,0 days 00:27:23.454545454
2021-03-29,22,18,0 days 00:19:41.944444444
2021-03-29,23,7,0 days 00:46:06.285714285
2021-03-30,0,4,0 days 00:57:32.500000
2021-03-30,2,1,0 days 00:30:53
2021-03-30,5,1,0 days 00:19:04
2021-03-30,6,3,0 days 00:40:31.333333333
2021-03-30,7,59,0 days 00:32:28.050847457
2021-03-30,8,249,0 days 00:35:10.646586345
2021-03-30,9,355,0 days 00:27:54.450704225
2021-03-30,10,443,0 days 00:32:46.496613995
2021-03-30,11,408,0 days 00:48:02.813725490
2021-03-30,12,139,0 days 00:37:34.661870503
2021-03-30,13,455,0 days 00:38:23.854945054
2021-03-30,14,486,0 days 00:34:45.713991769
2021-03-30,15,540,0 days 00:34:53.881481481
2021-03-30,16,418,0 days 00:36:15.497607655
2021-03-30,17,303,0 days 00:35:33.775577557
2021-03-30,18,63,0 days 00:27:27.047619047
2021-03-30,19,137,0 days 00:34:41.051094890
2021-03-30,20,50,0 days 00:31:08.840000
2021-03-30,21,28,0 days 00:27:44.071428571
2021-03-30,22,16,0 days 00:24:58.625000
2021-03-30,23,3,0 days 00:11:36.333333333
2021-03-31,0,1,0 days 00:34:48
2021-03-31,1,1,0 days 00:04:58
2021-03-31,2,1,0 days 00:13:44
2021-03-31,4,1,0 days 03:10:09
2021-03-31,5,2,0 days 01:24:02
2021-03-31,6,4,0 days 00:32:33.250000
2021-03-31,7,42,0 days 00:24:20.619047619
2021-03-31,8,217,0 days 00:39:12.046082949
2021-03-31,9,375,0 days 00:37:03.408000
2021-03-31,10,385,0 days 00:33:13.535064935
2021-03-31,11,420,0 days 00:48:10.854761904
2021-03-31,12,106,0 days 00:46:45.490566037
2021-03-31,13,480,0 days 00:36:04.954166666
2021-03-31,14,482,0 days 00:36:03.541493775
2021-03-31,15,512,0 days 00:34:14.679687500
2021-03-31,16,480,0 days 00:34:51.772916666
2021-03-31,17,260,0 days 00:27:31.465384615
2021-03-31,18,75,0 days 00:26:59.813333333
2021-03-31,19,137,0 days 00:26:19.357664233
2021-03-31,20,66,0 days 00:31:36.454545454
2021-03-31,21,28,0 days 00:32:44.964285714
2021-03-31,22,22,0 days 00:23:58.227272727
2021-03-31,23,6,0 days 00:36:44.500000
2021-04-01,0,2,0 days 01:00:45
2021-04-01,1,1,0 days 00:32:30
2021-04-01,7,48,0 days 00:33:49.437500
2021-04-01,8,239,0 days 00:34:49.933054393
2021-04-01,9,371,0 days 00:29:15.638814016
2021-04-01,10,448,0 days 00:30:08.537946428
2021-04-01,11,392,0 days 00:38:08.112244897
2021-04-01,12,137,0 days 00:34:01.102189781
2021-04-01,13,499,0 days 00:29:30.254509018
2021-04-01,14,446,0 days 00:28:45.307174887
2021-04-01,15,377,0 days 00:32:09.602122015
2021-04-01,16,330,0 days 00:30:05.842424242
2021-04-01,17,217,0 days 00:43:48.741935483
2021-04-01,18,70,0 days 00:46:49.285714285
2021-04-01,19,128,0 days 00:34:26.984375
2021-04-01,20,63,0 days 00:22:47.380952380
2021-04-01,21,28,0 days 00:31:17.821428571
2021-04-01,22,23,0 days 00:30:27.956521739
2021-04-01,23,8,0 days 00:43:13.750000
2021-04-02,0,2,0 days 01:15:57.500000
2021-04-02,1,2,0 days 00:44:52.500000
2021-04-02,6,4,0 days 00:49:39
2021-04-02,7,70,0 days 00:33:46.557142857
2021-04-02,8,227,0 days 00:41:33.198237885
2021-04-02,9,377,0 days 00:30:38.034482758
2021-04-02,10,393,0 days 00:33:38.152671755
2021-04-02,11,391,0 days 00:40:18.051150895
2021-04-02,12,120,0 days 00:32:00.133333333
2021-04-02,13,497,0 days 00:31:28.124748490
2021-04-02,14,483,0 days 00:31:25.604554865
2021-04-02,15,538,0 days 00:31:34.546468401
2021-04-02,16,435,0 days 00:33:58.057471264
2021-04-02,17,323,0 days 00:34:00.346749226
2021-04-02,18,89,0 days 00:33:40.573033707
2021-04-02,19,147,0 days 00:32:01.571428571
2021-04-02,20,57,0 days 00:24:43.526315789
2021-04-02,21,26,0 days 00:24:56.076923076
2021-04-02,22,8,0 days 00:32:16
2021-04-02,23,5,0 days 00:34:58
2021-04-03,0,2,0 days 01:14:10.500000
2021-04-03,4,1,0 days 01:02:06
2021-04-03,5,1,0 days 00:28:21
2021-04-03,6,1,0 days 00:28:50
2021-04-03,7,28,0 days 00:41:27.642857142
2021-04-03,8,104,0 days 00:30:32.259615384
2021-04-03,9,184,0 days 00:23:22.554347826
2021-04-03,10,179,0 days 00:20:58.480446927
2021-04-03,11,122,0 days 00:33:09.713114754
2021-04-03,12,62,0 days 00:30:17.548387096
2021-04-03,13,110,0 days 00:26:16.490909090
2021-04-03,14,44,0 days 00:19:43.227272727
2021-04-03,15,28,0 days 00:27:43.857142857
2021-04-03,16,42,0 days 00:22:40.285714285
2021-04-03,17,19,0 days 00:17:42.894736842
2021-04-03,18,15,0 days 00:34:09.933333333
2021-04-03,19,7,0 days 00:33:16.428571428
2021-04-03,20,9,0 days 00:21:46.666666666
2021-04-03,21,1,0 days 00:38:38
2021-04-04,6,1,0 days 00:07:15
2021-04-04,9,10,0 days 00:21:53.400000
2021-04-04,10,9,0 days 00:28:00.222222222
2021-04-04,11,1,0 days 00:11:45
2021-04-04,12,2,0 days 00:16:19
2021-04-04,13,8,0 days 00:35:33.875000
2021-04-04,14,2,0 days 00:29:54
2021-04-04,15,1,0 days 00:19:14
2021-04-04,16,2,0 days 00:16:52
2021-04-04,19,1,0 days 00:52:39
2021-04-05,7,23,0 days 00:20:05.478260869
2021-04-05,8,221,0 days 00:31:54.484162895
2021-04-05,9,394,0 days 00:29:02.835025380
2021-04-05,10,505,0 days 00:31:52.952475247
2021-04-05,11,455,0 days 00:42:48.639560439
2021-04-05,12,121,0 days 00:35:06.429752066
2021-04-05,13,541,0 days 00:38:40.650646950
2021-04-05,14,499,0 days 00:38:12.490981963
2021-04-05,15,555,0 days 00:37:54.823423423
2021-04-05,16,480,0 days 00:45:12.672916666
2021-04-05,17,298,0 days 00:44:43.899328859
2021-04-05,18,74,0 days 00:44:19.405405405
2021-04-05,19,167,0 days 00:33:06.167664670
2021-04-05,20,103,0 days 00:23:13.271844660
2021-04-05,21,63,0 days 00:21:16.682539682
2021-04-05,22,48,0 days 00:22:13.333333333
2021-04-05,23,13,0 days 00:24:41.615384615
2021-04-06,1,4,0 days 00:32:46.750000
2021-04-06,6,2,0 days 00:35:05.500000
2021-04-06,7,39,0 days 00:35:52.282051282
2021-04-06,8,264,0 days 00:42:01.242424242
2021-04-06,9,354,0 days 00:32:18.341807909
2021-04-06,10,436,0 days 00:39:44.096330275
2021-04-06,11,349,0 days 00:46:55.461318051
2021-04-06,12,86,0 days 00:40:23.034883720
2021-04-06,13,521,0 days 00:40:53.337811900
2021-04-06,14,531,0 days 00:42:00.572504708
2021-04-06,15,523,0 days 00:47:34.030592734
2021-04-06,16,478,0 days 00:50:07.723849372
2021-04-06,17,271,0 days 00:53:00.350553505
2021-04-06,18,129,0 days 00:42:00.875968992
2021-04-06,19,169,0 days 00:34:00.284023668
2021-04-06,20,104,0 days 00:34:21.211538461
2021-04-06,21,71,0 days 00:33:30.014084507
2021-04-06,22,34,0 days 00:28:54.823529411
2021-04-06,23,23,0 days 00:37:02.956521739
2021-04-07,0,2,0 days 00:46:33
2021-04-07,1,2,0 days 00:21:11.500000
2021-04-07,4,1,0 days 00:24:57
2021-04-07,5,1,0 days 00:53:03
2021-04-07,6,4,0 days 00:25:46.750000
2021-04-07,7,44,0 days 00:25:14.204545454
2021-04-07,8,277,0 days 00:42:03.191335740
2021-04-07,9,402,0 days 00:34:24.945273631
2021-04-07,10,410,0 days 00:38:12.029268292
2021-04-07,11,393,0 days 00:57:49.389312977
2021-04-07,12,114,0 days 00:28:50.412280701
2021-04-07,13,520,0 days 00:41:12.973076923
2021-04-07,14,540,0 days 00:40:06.922222222
2021-04-07,15,500,0 days 00:42:17.692000
2021-04-07,16,434,0 days 00:45:43.589861751
2021-04-07,17,278,0 days 00:45:25.136690647
2021-04-07,18,170,0 days 00:41:32.635294117
2021-04-07,19,160,0 days 00:33:19.306250
2021-04-07,20,113,0 days 00:26:54.398230088
2021-04-07,21,57,0 days 00:38:15.543859649
2021-04-07,22,20,0 days 00:32:43.300000
2021-04-07,23,3,0 days 00:25:35
2021-04-08,0,3,0 days 00:46:56
2021-04-08,4,1,0 days 00:31:21
2021-04-08,6,2,0 days 00:40:59.500000
2021-04-08,7,49,0 days 00:22:21.755102040
2021-04-08,8,289,0 days 00:39:01.183391003
2021-04-08,9,419,0 days 00:32:43.704057279
2021-04-08,10,457,0 days 00:33:10.332603938
2021-04-08,11,373,0 days 00:42:29.871313672
2021-04-08,12,127,0 days 00:31:10.921259842
2021-04-08,13,462,0 days 00:35:38.662337662
2021-04-08,14,527,0 days 00:42:21.962049335
2021-04-08,15,542,0 days 00:49:05.354243542
2021-04-08,16,502,0 days 00:50:28.505976095
2021-04-08,17,303,0 days 00:45:52.570957095
2021-04-08,18,145,0 days 00:47:37.344827586
2021-04-08,19,171,0 days 00:38:35.807017543
2021-04-08,20,114,0 days 00:33:09.473684210
2021-04-08,21,64,0 days 00:29:30.468750
2021-04-08,22,29,0 days 00:28:20.068965517
2021-04-08,23,4,0 days 00:26:58.750000
2021-04-09,0,1,0 days 01:42:15
2021-04-09,1,1,0 days 00:44:06
2021-04-09,2,1,0 days 00:23:30
2021-04-09,5,1,0 days 00:13:33
2021-04-09,7,59,0 days 00:44:14.864406779
2021-04-09,8,267,0 days 00:49:05.629213483
2021-04-09,9,349,0 days 00:41:13.421203438
2021-04-09,10,459,0 days 00:38:39.788671023
2021-04-09,11,421,0 days 00:54:19.121140142
2021-04-09,12,129,0 days 00:40:14.410852713
2021-04-09,13,558,0 days 00:38:21.501792114
2021-04-09,14,459,0 days 00:41:46.832244008
2021-04-09,15,557,0 days 00:43:04.689407540
2021-04-09,16,488,0 days 00:46:41.653688524
2021-04-09,17,385,0 days 00:53:22.327272727
2021-04-09,18,155,0 days 00:56:17.883870967
2021-04-09,19,183,0 days 00:36:42.928961748
2021-04-09,20,121,0 days 00:31:50.479338842
2021-04-09,21,51,0 days 00:29:09.196078431
2021-04-09,22,35,0 days 00:25:57.800000
2021-04-09,23,16,0 days 00:25:23.812500
2021-04-10,0,1,0 days 01:06:00
2021-04-10,1,1,0 days 00:35:22
2021-04-10,2,1,0 days 00:30:11
2021-04-10,5,2,0 days 00:15:15.500000
2021-04-10,6,1,0 days 00:33:40
2021-04-10,7,40,0 days 00:35:13.700000
2021-04-10,8,161,0 days 00:44:48.596273291
2021-04-10,9,228,0 days 00:40:10.837719298
2021-04-10,10,197,0 days 00:34:29.111675126
2021-04-10,11,195,0 days 00:42:05.979487179
2021-04-10,12,58,0 days 00:28:59.293103448
2021-04-10,13,151,0 days 00:28:17.496688741
2021-04-10,14,125,0 days 00:23:03.584000
2021-04-10,15,95,0 days 00:24:36.873684210
2021-04-10,16,52,0 days 00:25:17.384615384
2021-04-10,17,46,0 days 00:27:28.586956521
2021-04-10,18,17,0 days 00:32:59.823529411
2021-04-10,19,7,0 days 00:23:48.571428571
2021-04-10,20,6,0 days 00:46:59.833333333
2021-04-10,22,1,0 days 00:20:04
2021-04-11,8,3,0 days 00:39:06.666666666
2021-04-11,9,15,0 days 00:24:09.066666666
2021-04-11,10,11,0 days 00:30:26.272727272
2021-04-11,11,4,0 days 00:32:16.500000
2021-04-11,12,2,0 days 01:02:02
2021-04-11,13,7,0 days 00:23:48.142857142
2021-04-11,14,6,0 days 00:20:26.500000
2021-04-11,15,1,0 days 00:22:57
2021-04-11,16,7,0 days 00:21:55.142857142
2021-04-11,17,1,0 days 00:05:33
2021-04-11,18,2,0 days 00:29:21
2021-04-11,22,1,0 days 00:27:58
2021-04-12,0,1,0 days 00:11:28
2021-04-12,5,1,0 days 00:55:59
2021-04-12,6,3,0 days 00:24:59
2021-04-12,7,52,0 days 00:35:11.269230769
2021-04-12,8,248,0 days 00:34:53.758064516
2021-04-12,9,434,0 days 00:31:01.672811059
2021-04-12,10,464,0 days 00:32:58.870689655
2021-04-12,11,412,0 days 00:43:41.638349514
2021-04-12,12,114,0 days 00:40:43.956140350
2021-04-12,13,577,0 days 00:33:30.968804159
2021-04-12,14,510,0 days 00:39:50.517647058
2021-04-12,15,528,0 days 00:38:01.465909090
2021-04-12,16,497,0 days 00:35:17.247484909
2021-04-12,17,323,0 days 00:31:11.801857585
2021-04-12,18,165,0 days 00:37:47.933333333
2021-04-12,19,139,0 days 00:31:06.302158273
2021-04-12,20,81,0 days 00:27:55.024691358
2021-04-12,21,39,0 days 00:26:36.641025641
2021-04-12,22,25,0 days 00:26:41.120000
2021-04-12,23,12,0 days 00:45:51.583333333
2021-04-13,0,6,0 days 00:59:24
2021-04-13,1,4,0 days 00:18:21
2021-04-13,2,1,0 days 00:27:44
2021-04-13,5,2,0 days 00:11:05
2021-04-13,6,4,0 days 00:19:55.500000
2021-04-13,7,52,0 days 00:44:58.769230769
2021-04-13,8,302,0 days 00:37:02.655629139
2021-04-13,9,369,0 days 00:32:57.745257452
2021-04-13,10,534,0 days 00:34:11.561797752
2021-04-13,11,437,0 days 00:44:57.878718535
2021-04-13,12,167,0 days 00:32:29.718562874
2021-04-13,13,568,0 days 00:35:37.316901408
2021-04-13,14,544,0 days 00:35:23.547794117
2021-04-13,15,538,0 days 00:38:55.611524163
2021-04-13,16,554,0 days 00:43:45.445848375
2021-04-13,17,319,0 days 00:39:39.003134796
2021-04-13,18,130,0 days 00:38:31.115384615
2021-04-13,19,149,0 days 00:33:15.899328859
2021-04-13,20,77,0 days 00:31:00.038961038
2021-04-13,21,52,0 days 00:28:52.153846153
2021-04-13,22,17,0 days 00:37:45
2021-04-13,23,5,0 days 00:40:10.400000
2021-04-14,0,2,0 days 00:43:17
2021-04-14,1,1,0 days 00:08:38
2021-04-14,5,2,0 days 00:09:59
2021-04-14,6,3,0 days 01:33:27.666666666
2021-04-14,7,65,0 days 00:53:33.015384615
2021-04-14,8,308,0 days 00:35:06.347402597
2021-04-14,9,373,0 days 00:34:30.801608579
2021-04-14,10,488,0 days 00:30:15.213114754
2021-04-14,11,509,0 days 00:36:13.438113948
2021-04-14,12,109,0 days 00:29:44.155963302
2021-04-14,13,541,0 days 00:28:38.003696857
2021-04-14,14,597,0 days 00:32:53.857621440
2021-04-14,15,586,0 days 00:42:07.271331058
2021-04-14,16,491,0 days 00:39:25.674134419
2021-04-14,17,372,0 days 00:34:39.352150537
2021-04-14,18,155,0 days 00:43:21.232258064
2021-04-14,19,160,0 days 00:36:47.006250
2021-04-14,20,119,0 days 00:30:15.672268907
2021-04-14,21,60,0 days 00:28:38.533333333
2021-04-14,22,21,0 days 00:32:15
2021-04-14,23,4,0 days 00:35:02.500000
2021-04-15,0,2,0 days 00:34:33.500000
2021-04-15,1,2,0 days 00:29:35.500000
2021-04-15,2,2,0 days 00:24:10
2021-04-15,4,5,0 days 02:20:30.800000
2021-04-15,5,4,0 days 00:49:12.750000
2021-04-15,6,3,0 days 00:23:23
2021-04-15,7,49,0 days 00:23:48.612244897
2021-04-15,8,350,0 days 00:27:52.554285714
2021-04-15,9,437,0 days 00:26:01.688787185
2021-04-15,10,566,0 days 00:26:59.842756183
2021-04-15,11,438,0 days 00:38:03.863013698
2021-04-15,12,130,0 days 00:34:11.961538461
2021-04-15,13,563,0 days 00:32:33.476021314
2021-04-15,14,553,0 days 00:31:21.741410488
2021-04-15,15,620,0 days 00:30:18.759677419
2021-04-15,16,539,0 days 00:32:12.679035250
2021-04-15,17,335,0 days 00:35:20.585074626
2021-04-15,18,134,0 days 00:42:23.440298507
2021-04-15,19,162,0 days 00:31:14.456790123
2021-04-15,20,77,0 days 00:28:27.285714285
2021-04-15,21,47,0 days 00:33:14.680851063
2021-04-15,22,20,0 days 00:32:49.800000
2021-04-15,23,8,0 days 00:22:48.750000
2021-04-16,0,1,0 days 00:35:08
2021-04-16,1,4,0 days 00:36:43
2021-04-16,5,6,0 days 00:18:34
2021-04-16,7,68,0 days 00:27:24.220588235
2021-04-16,8,341,0 days 00:37:17.486803519
2021-04-16,9,435,0 days 00:39:21.698850574
2021-04-16,10,485,0 days 00:45:03.193814432
2021-04-16,11,432,0 days 00:57:47.120370370
2021-04-16,12,139,0 days 00:38:49.244604316
2021-04-16,13,512,0 days 00:36:31.380859375
2021-04-16,14,507,0 days 00:37:27.751479289
2021-04-16,15,579,0 days 00:38:25.234887737
2021-04-16,16,509,0 days 00:36:27.082514734
2021-04-16,17,346,0 days 00:41:45.465317919
2021-04-16,18,155,0 days 00:53:57.645161290
2021-04-16,19,100,0 days 00:41:45.820000
2021-04-16,20,72,0 days 00:25:08.722222222
2021-04-16,21,35,0 days 00:24:26.142857142
2021-04-16,22,10,0 days 00:29:02.500000
2021-04-16,23,8,0 days 00:51:20.500000
2021-04-17,0,4,0 days 00:27:28.250000
2021-04-17,1,2,0 days 00:06:19.500000
2021-04-17,4,1,0 days 00:50:14
2021-04-17,5,2,0 days 00:11:51.500000
2021-04-17,6,1,0 days 00:41:41
2021-04-17,7,45,0 days 00:23:09.666666666
2021-04-17,8,157,0 days 00:32:01.847133757
2021-04-17,9,215,0 days 00:34:35.981395348
2021-04-17,10,229,0 days 00:40:08.406113537
2021-04-17,11,191,0 days 00:37:35.827225130
2021-04-17,12,68,0 days 00:24:19.970588235
2021-04-17,13,205,0 days 00:27:55.902439024
2021-04-17,14,117,0 days 00:25:01.880341880
2021-04-17,15,107,0 days 00:21:44.635514018
2021-04-17,16,67,0 days 00:19:32.223880597
2021-04-17,17,15,0 days 00:17:31
2021-04-17,18,9,0 days 00:34:56.555555555
2021-04-17,19,13,0 days 00:30:22.769230769
2021-04-17,20,3,0 days 00:26:19.666666666
2021-04-17,21,3,0 days 00:23:16.333333333
2021-04-17,22,5,0 days 00:18:26.400000
2021-04-18,7,2,0 days 00:08:11
2021-04-18,8,9,0 days 00:18:30.333333333
2021-04-18,9,21,0 days 00:24:30.333333333
