날짜,시간대,차량진입횟수,체류시간,anchored_count,TotalTonnage,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스,기온(C),풍속(m/s),강수량(mm),습도(%)
2021-02-25,23:00:00,21.0,0 days 00:56:48.571428571,82.0,,41.0,34.0,0.034,0.011,0.3,0.001,4.2,2.3,1.5,87.9
2021-02-26,00:00:00,5.0,0 days 00:51:41.600000,83.0,,32.0,27.0,0.037,0.008,0.3,0.001,4.2,3.7,1.5,87.5
2021-02-26,01:00:00,9.0,0 days 00:52:52.777777777,84.0,,26.0,20.0,0.041,0.005,0.3,0.001,4.3,3.0,1.5,88.2
2021-02-26,02:00:00,,,83.0,,27.0,21.0,0.044,0.004,0.3,0.001,4.5,4.5,1.0,86.5
2021-02-26,03:00:00,2.0,0 days 00:17:07,83.0,,25.0,24.0,0.045,0.004,0.2,0.001,4.9,2.1,0.0,84.1
2021-02-26,04:00:00,3.0,0 days 00:34:36,83.0,,28.0,21.0,0.044,0.004,0.3,0.001,4.9,3.4,0.0,83.9
2021-02-26,05:00:00,8.0,0 days 01:00:59.625000,82.0,,24.0,17.0,0.042,0.005,0.3,0.001,4.7,3.8,1.0,85.1
2021-02-26,06:00:00,9.0,0 days 01:20:32.333333333,85.0,,27.0,21.0,0.04,0.008,0.3,0.001,4.6,3.1,0.5,85.5
2021-02-26,07:00:00,53.0,0 days 00:37:04.339622641,87.0,,28.0,21.0,0.039,0.01,0.3,0.001,4.7,4.1,0.0,84.1
2021-02-26,08:00:00,254.0,0 days 00:49:25.649606299,87.0,,27.0,19.0,0.034,0.013,0.3,0.001,5.0,7.2,0.0,79.9
2021-02-26,09:00:00,413.0,0 days 00:41:40.593220338,87.0,,20.0,23.0,0.036,0.012,0.3,0.001,5.7,5.4,0.0,76.1
2021-02-26,10:00:00,400.0,0 days 00:52:36.892500,85.0,,31.0,23.0,0.036,0.011,0.3,0.001,6.2,4.6,0.0,75.1
2021-02-26,11:00:00,374.0,0 days 00:52:56.358288770,86.0,,29.0,22.0,0.039,0.009,0.3,0.001,7.3,6.0,0.0,70.3
2021-02-26,12:00:00,156.0,0 days 00:36:28.788461538,89.0,,27.0,19.0,0.041,0.007,0.3,0.001,8.2,5.7,0.0,68.2
2021-02-26,13:00:00,474.0,0 days 00:49:14.554852320,90.0,,27.0,18.0,0.039,0.009,0.3,0.001,8.3,6.1,0.0,61.3
2021-02-26,14:00:00,495.0,0 days 00:45:00.319191919,88.0,,37.0,26.0,0.035,0.015,0.3,0.001,9.1,4.2,0.0,51.9
2021-02-26,15:00:00,570.0,0 days 00:45:23.150877192,89.0,,35.0,22.0,0.039,0.014,0.3,0.002,9.4,4.9,0.0,50.6
2021-02-26,16:00:00,525.0,0 days 00:39:41.213333333,88.0,,33.0,17.0,0.045,0.009,0.2,0.002,10.0,3.9,0.0,41.2
2021-02-26,17:00:00,445.0,0 days 00:41:03.467415730,91.0,,30.0,19.0,0.042,0.01,0.2,0.003,8.9,3.5,0.0,43.3
2021-02-26,18:00:00,155.0,0 days 00:38:43.735483870,87.0,,34.0,18.0,0.045,0.007,0.2,0.002,7.8,4.1,0.0,45.8
2021-02-26,19:00:00,264.0,0 days 00:46:57.291666666,86.0,,27.0,14.0,0.043,0.007,0.2,0.002,7.0,5.4,0.0,48.9
2021-02-26,20:00:00,139.0,0 days 00:33:31.172661870,89.0,,25.0,15.0,0.038,0.011,0.2,0.002,6.6,5.3,0.0,45.4
2021-02-26,21:00:00,82.0,0 days 00:37:52.426829268,91.0,,26.0,10.0,0.04,0.009,0.1,0.002,6.3,5.5,0.0,43.6
2021-02-26,22:00:00,52.0,0 days 00:33:27.730769230,91.0,,23.0,13.0,0.044,0.005,0.2,0.002,6.1,5.3,0.0,39.6
2021-02-26,23:00:00,18.0,0 days 00:42:51.388888888,92.0,,27.0,14.0,0.046,0.003,0.2,0.002,5.9,5.6,0.0,38.9
2021-02-27,00:00:00,2.0,0 days 00:46:37.500000,91.0,,24.0,15.0,0.045,0.003,0.2,0.001,5.2,5.6,0.0,45.2
2021-02-27,01:00:00,2.0,0 days 00:12:45.500000,91.0,,24.0,21.0,0.047,0.002,0.2,0.001,5.0,5.2,0.0,49.0
2021-02-27,02:00:00,1.0,0 days 00:38:06,91.0,,20.0,7.0,0.046,0.002,0.3,0.001,4.1,3.1,0.0,59.2
2021-02-27,03:00:00,1.0,0 days 00:52:25,90.0,,25.0,15.0,0.046,0.002,0.3,0.001,3.5,2.9,0.0,66.0
2021-02-27,04:00:00,1.0,0 days 00:24:25,91.0,,27.0,16.0,0.045,0.002,0.3,0.001,3.6,4.6,0.0,66.8
2021-02-27,05:00:00,1.0,0 days 01:11:38,90.0,,21.0,14.0,0.045,0.003,0.3,0.001,3.3,2.5,0.0,67.0
2021-02-27,06:00:00,4.0,0 days 00:27:17.500000,89.0,,27.0,13.0,0.044,0.004,0.3,0.001,3.3,2.8,0.0,66.1
2021-02-27,07:00:00,29.0,0 days 00:28:12.862068965,88.0,,24.0,17.0,0.042,0.005,0.3,0.001,3.4,2.4,0.0,65.5
2021-02-27,08:00:00,137.0,0 days 00:31:43.846715328,91.0,,22.0,16.0,0.041,0.006,0.3,0.001,3.5,2.0,0.0,64.9
2021-02-27,09:00:00,253.0,0 days 00:34:09.616600790,92.0,,29.0,17.0,0.041,0.007,0.3,0.001,4.4,3.4,0.0,61.2
2021-02-27,10:00:00,284.0,0 days 00:45:34.021126760,94.0,,28.0,12.0,0.043,0.006,0.3,0.001,5.4,2.4,0.0,57.2
2021-02-27,11:00:00,233.0,0 days 00:54:43.480686695,95.0,,32.0,20.0,0.043,0.007,0.4,0.002,6.9,3.5,0.0,55.8
2021-02-27,12:00:00,51.0,0 days 01:02:16.215686274,94.0,,33.0,17.0,0.041,0.01,0.4,0.003,7.3,5.0,0.0,53.7
2021-02-27,13:00:00,200.0,0 days 00:35:35.985000,95.0,,38.0,17.0,0.038,0.016,0.7,0.006,8.6,2.9,0.0,50.1
2021-02-27,14:00:00,203.0,0 days 00:36:07.886699507,95.0,,35.0,18.0,0.038,0.016,0.6,0.005,10.4,2.8,0.0,46.3
2021-02-27,15:00:00,154.0,0 days 00:35:01.785714285,96.0,,32.0,21.0,0.039,0.014,0.4,0.003,9.5,2.8,0.0,46.2
2021-02-27,16:00:00,127.0,0 days 00:32:52.708661417,96.0,,31.0,20.0,0.036,0.018,0.3,0.003,8.8,2.1,0.0,48.1
2021-02-27,17:00:00,56.0,0 days 00:33:22.696428571,97.0,,32.0,18.0,0.039,0.014,0.3,0.002,8.2,3.6,0.0,50.6
2021-02-27,18:00:00,11.0,0 days 01:09:57.818181818,96.0,,28.0,18.0,0.038,0.016,0.3,0.002,6.8,2.5,0.0,53.5
2021-02-27,19:00:00,23.0,0 days 00:33:10.347826086,96.0,,31.0,24.0,0.03,0.022,0.3,0.003,5.9,2.4,0.0,54.3
2021-02-27,20:00:00,13.0,0 days 00:31:38.846153846,96.0,,31.0,16.0,0.028,0.022,0.6,0.005,5.3,2.3,0.0,54.2
2021-02-27,21:00:00,23.0,0 days 00:22:06.695652173,96.0,,25.0,15.0,0.04,0.007,0.3,0.003,5.6,4.7,0.0,44.4
2021-02-27,22:00:00,5.0,0 days 00:27:30.200000,96.0,,23.0,14.0,0.041,0.004,0.3,0.001,6.2,4.0,0.0,36.3
2021-02-27,23:00:00,,,96.0,,26.0,21.0,0.04,0.004,0.3,0.001,6.1,1.9,0.0,36.9
2021-02-28,00:00:00,,,93.0,,28.0,19.0,0.043,0.002,0.3,0.001,7.1,2.5,0.0,31.6
2021-02-28,01:00:00,1.0,0 days 00:18:24,92.0,,24.0,17.0,0.044,0.001,0.3,0.001,7.4,2.5,0.0,31.4
2021-02-28,02:00:00,,,92.0,,22.0,11.0,0.045,0.001,0.2,0.001,7.1,2.8,0.0,35.6
2021-02-28,03:00:00,,,91.0,,18.0,16.0,0.045,0.001,0.2,0.001,4.5,0.5,0.0,51.0
2021-02-28,04:00:00,,,91.0,,19.0,14.0,0.046,0.0,0.2,0.001,5.2,1.0,0.0,54.0
2021-02-28,05:00:00,,,90.0,,21.0,14.0,0.046,0.0,0.2,0.001,5.1,0.5,0.0,56.2
2021-02-28,06:00:00,,,90.0,,20.0,16.0,0.046,0.001,0.2,0.001,5.6,1.3,0.0,55.4
2021-02-28,07:00:00,1.0,0 days 00:32:21,90.0,,23.0,14.0,0.044,0.002,0.2,0.001,5.0,0.8,0.0,62.3
2021-02-28,08:00:00,18.0,0 days 00:32:05.722222222,87.0,,22.0,13.0,0.045,0.002,0.2,0.001,5.7,0.5,0.0,62.3
2021-02-28,09:00:00,36.0,0 days 00:25:50.527777777,84.0,,22.0,14.0,0.044,0.003,0.2,0.001,7.2,1.8,0.0,58.0
2021-02-28,10:00:00,39.0,0 days 00:20:49.641025641,85.0,,20.0,9.0,0.045,0.003,0.2,0.001,8.4,0.7,0.0,54.5
2021-02-28,11:00:00,22.0,0 days 01:10:35.909090909,81.0,,25.0,10.0,0.046,0.002,0.2,0.002,9.1,1.1,0.0,58.8
2021-02-28,12:00:00,2.0,0 days 00:28:57,83.0,,21.0,10.0,0.044,0.005,0.3,0.002,9.8,1.2,0.0,59.2
2021-02-28,13:00:00,29.0,0 days 00:32:43.206896551,81.0,,23.0,14.0,0.041,0.008,0.2,0.002,10.5,1.6,0.0,58.1
2021-02-28,14:00:00,23.0,0 days 00:18:53.260869565,81.0,,26.0,14.0,0.046,0.002,0.2,0.002,8.0,0.4,0.5,89.7
2021-02-28,15:00:00,35.0,0 days 00:23:04.771428571,81.0,,21.0,9.0,0.047,0.002,0.2,0.001,9.8,0.4,0.0,90.9
2021-02-28,16:00:00,17.0,0 days 00:13:28.294117647,82.0,,24.0,11.0,0.045,0.003,0.2,0.001,8.2,0.5,0.0,96.8
2021-02-28,17:00:00,3.0,0 days 00:22:56,81.0,,24.0,15.0,0.042,0.006,0.2,0.001,8.4,1.1,0.5,96.1
2021-02-28,18:00:00,1.0,0 days 00:13:15,78.0,,20.0,15.0,0.038,0.007,0.2,0.001,8.1,1.8,0.0,96.0
2021-02-28,19:00:00,10.0,0 days 00:33:42.400000,81.0,,20.0,13.0,0.032,0.011,0.2,0.002,8.5,0.9,0.0,99.3
2021-02-28,20:00:00,,,82.0,,19.0,16.0,0.034,0.008,0.2,0.002,8.6,0.8,0.5,99.9
2021-02-28,21:00:00,,,80.0,,20.0,20.0,0.036,0.005,0.2,0.001,8.7,0.9,0.0,99.1
2021-02-28,22:00:00,,,79.0,,19.0,17.0,0.035,0.007,0.2,0.002,8.7,1.1,0.0,99.6
2021-02-28,23:00:00,,,80.0,,20.0,20.0,0.031,0.012,0.2,0.002,8.7,0.8,0.5,99.9
2021-03-01,00:00:00,,,79.0,,23.0,14.0,0.035,0.006,0.2,0.002,8.7,1.1,0.0,99.9
2021-03-01,01:00:00,1.0,0 days 00:12:23,82.0,,24.0,20.0,0.032,0.007,0.2,0.002,8.8,0.9,0.0,99.9
2021-03-01,02:00:00,,,84.0,,27.0,17.0,0.031,0.008,0.3,0.002,10.1,1.0,0.0,94.2
2021-03-01,03:00:00,,,84.0,,36.0,18.0,0.016,0.023,0.4,0.003,10.1,0.9,0.0,85.9
2021-03-01,04:00:00,,,84.0,,27.0,20.0,0.028,0.004,0.3,0.002,10.0,0.8,0.0,85.7
2021-03-01,05:00:00,,,83.0,,27.0,17.0,0.024,0.008,0.3,0.002,10.6,1.8,0.0,85.6
2021-03-01,06:00:00,1.0,0 days 02:23:57,83.0,,42.0,24.0,0.02,0.014,0.3,0.003,10.6,2.0,0.0,90.6
2021-03-01,07:00:00,10.0,0 days 00:35:50.400000,83.0,,32.0,19.0,0.013,0.019,0.3,0.003,10.0,0.9,0.5,99.5
2021-03-01,08:00:00,52.0,0 days 00:21:53.115384615,86.0,,41.0,25.0,0.005,0.029,0.4,0.004,10.4,1.6,1.5,99.9
2021-03-01,09:00:00,89.0,0 days 00:19:10.303370786,85.0,,29.0,20.0,0.006,0.029,0.5,0.003,10.8,1.5,2.0,99.9
2021-03-01,10:00:00,120.0,0 days 00:21:50.741666666,84.0,,27.0,21.0,0.005,0.035,0.7,0.004,11.0,2.6,3.5,99.9
2021-03-01,11:00:00,74.0,0 days 00:25:38.351351351,88.0,,26.0,18.0,0.013,0.029,0.4,0.004,11.3,2.3,6.0,99.9
2021-03-01,12:00:00,31.0,0 days 00:14:55.419354838,90.0,,17.0,12.0,0.024,0.021,0.3,0.004,11.5,2.9,5.0,99.9
2021-03-01,13:00:00,107.0,0 days 00:22:09.934579439,89.0,,20.0,15.0,0.028,0.022,0.3,0.003,12.3,3.6,7.0,99.9
2021-03-01,14:00:00,73.0,0 days 00:21:20.328767123,89.0,,28.0,13.0,0.031,0.022,0.2,0.003,13.2,3.9,9.5,99.9
2021-03-01,15:00:00,66.0,0 days 00:20:33.181818181,89.0,,30.0,16.0,0.032,0.021,0.2,0.002,13.4,4.8,11.5,99.9
2021-03-01,16:00:00,55.0,0 days 00:19:43.454545454,89.0,,28.0,15.0,0.031,0.021,0.3,0.003,13.6,4.2,11.0,99.8
2021-03-01,17:00:00,14.0,0 days 00:14:31.857142857,89.0,,25.0,10.0,0.03,0.021,0.3,0.003,13.7,3.7,13.5,99.9
2021-03-01,18:00:00,6.0,0 days 00:37:56.333333333,87.0,,11.0,10.0,0.036,0.013,0.3,0.002,13.6,2.5,6.5,99.9
2021-03-01,19:00:00,11.0,0 days 00:30:43.545454545,89.0,,8.0,8.0,0.035,0.011,0.3,0.002,12.1,0.8,2.5,99.9
2021-03-01,20:00:00,4.0,0 days 00:25:46,90.0,,9.0,5.0,0.038,0.004,0.3,0.001,11.2,0.6,2.0,99.0
2021-03-01,21:00:00,1.0,0 days 00:41:16,91.0,,8.0,5.0,0.034,0.006,0.3,0.001,10.0,2.8,1.5,93.9
2021-03-01,22:00:00,1.0,0 days 00:15:23,92.0,,6.0,4.0,0.032,0.005,0.3,0.001,8.0,2.8,2.5,95.5
2021-03-01,23:00:00,1.0,0 days 00:19:39,93.0,,4.0,7.0,0.028,0.007,0.4,0.001,6.5,4.2,0.5,95.1
2021-03-02,00:00:00,,,94.0,,7.0,12.0,0.027,0.006,0.3,0.001,4.9,5.4,1.0,95.3
2021-03-02,01:00:00,,,94.0,,9.0,14.0,0.025,0.006,0.3,0.001,4.5,5.4,0.0,95.5
2021-03-02,02:00:00,,,94.0,,8.0,10.0,0.028,0.005,0.3,0.001,3.8,4.5,0.0,97.4
2021-03-02,03:00:00,,,94.0,,7.0,9.0,0.03,0.003,0.3,0.001,3.0,3.4,0.0,98.9
2021-03-02,04:00:00,,,94.0,,14.0,16.0,0.029,0.003,0.3,0.001,2.6,4.6,0.0,98.3
2021-03-02,05:00:00,1.0,0 days 00:24:06,92.0,,11.0,17.0,0.03,0.003,0.3,0.001,2.1,3.5,0.0,97.5
2021-03-02,06:00:00,,,90.0,,11.0,10.0,0.034,0.002,0.2,0.001,1.6,3.3,0.0,94.1
2021-03-02,07:00:00,53.0,0 days 00:26:46.377358490,89.0,,13.0,10.0,0.032,0.005,0.2,0.001,1.1,4.8,0.0,94.9
2021-03-02,08:00:00,180.0,0 days 00:34:43.472222222,92.0,,14.0,10.0,0.032,0.006,0.2,0.001,1.2,3.2,0.0,94.7
2021-03-02,09:00:00,346.0,0 days 00:32:31.630057803,92.0,,14.0,14.0,0.025,0.014,0.2,0.001,1.1,2.8,0.0,93.7
2021-03-02,10:00:00,465.0,0 days 00:37:13.797849462,93.0,,18.0,13.0,0.019,0.023,0.3,0.002,1.6,3.0,0.0,89.9
2021-03-02,11:00:00,385.0,0 days 00:45:52.574025974,94.0,,15.0,11.0,0.029,0.015,0.2,0.002,2.5,3.0,0.0,81.7
2021-03-02,12:00:00,147.0,0 days 00:34:16.204081632,92.0,,21.0,13.0,0.033,0.012,0.2,0.002,5.0,4.5,0.0,71.1
2021-03-02,13:00:00,586.0,0 days 00:38:05.088737201,91.0,,12.0,11.0,0.039,0.006,0.2,0.001,5.3,4.1,,70.4
2021-03-02,14:00:00,513.0,0 days 00:38:30.491228070,86.0,,19.0,10.0,0.036,0.01,0.2,0.001,6.3,3.8,,61.3
2021-03-02,15:00:00,564.0,0 days 00:35:00.732269503,84.0,,19.0,12.0,0.037,0.012,0.2,0.001,6.5,3.3,,56.1
2021-03-02,16:00:00,470.0,0 days 00:36:11.221276595,83.0,,25.0,10.0,0.037,0.012,0.3,0.001,4.6,3.2,,59.6
2021-03-02,17:00:00,352.0,0 days 00:36:47.383522727,82.0,,18.0,12.0,0.038,0.011,0.3,0.001,4.0,3.0,,59.9
2021-03-02,18:00:00,125.0,0 days 00:33:49.968000,81.0,,17.0,12.0,0.034,0.015,0.3,0.002,3.1,3.1,,63.3
2021-03-02,19:00:00,208.0,0 days 00:40:03.399038461,79.0,,15.0,11.0,0.038,0.006,0.3,0.002,2.2,1.8,,67.2
2021-03-02,20:00:00,129.0,0 days 00:24:27.961240310,80.0,,18.0,13.0,0.034,0.009,0.3,0.002,1.1,2.1,,73.0
2021-03-02,21:00:00,65.0,0 days 00:32:58.953846153,80.0,,17.0,16.0,0.033,0.009,0.3,0.001,0.2,1.1,,74.4
2021-03-02,22:00:00,40.0,0 days 00:32:26.825000,78.0,,17.0,14.0,0.034,0.008,0.2,0.001,0.2,1.1,,75.2
2021-03-02,23:00:00,8.0,0 days 00:44:15.125000,78.0,,19.0,13.0,0.033,0.007,0.2,0.001,-0.5,1.3,,78.6
2021-03-03,00:00:00,4.0,0 days 00:34:30.250000,78.0,,17.0,17.0,0.03,0.007,0.3,0.001,-0.7,0.8,,82.7
2021-03-03,01:00:00,2.0,0 days 00:26:44,79.0,,15.0,18.0,0.031,0.005,0.2,0.001,-0.7,0.7,0.0,84.2
2021-03-03,02:00:00,2.0,0 days 00:24:52,77.0,,18.0,17.0,0.032,0.004,0.2,0.001,-0.8,1.1,0.0,84.9
2021-03-03,03:00:00,,,77.0,,19.0,15.0,0.033,0.004,0.2,0.001,-0.6,1.1,0.0,84.2
2021-03-03,04:00:00,,,78.0,,17.0,17.0,0.026,0.008,0.2,0.001,-1.0,1.3,0.0,85.8
2021-03-03,05:00:00,,,77.0,,21.0,21.0,0.026,0.009,0.2,0.001,-1.1,1.2,0.0,86.0
2021-03-03,06:00:00,2.0,0 days 00:21:33.500000,78.0,,24.0,21.0,0.019,0.016,0.2,0.001,-1.7,0.8,0.0,90.4
2021-03-03,07:00:00,44.0,0 days 00:38:34.181818181,80.0,,25.0,17.0,0.005,0.031,0.3,0.001,-1.9,1.1,0.0,89.8
2021-03-03,08:00:00,197.0,0 days 00:43:51.741116751,82.0,,35.0,23.0,0.004,0.039,0.3,0.002,-0.5,0.9,0.0,88.3
2021-03-03,09:00:00,365.0,0 days 00:36:53.605479452,82.0,,31.0,25.0,0.019,0.023,0.3,0.002,1.8,1.3,0.0,73.6
2021-03-03,10:00:00,419.0,0 days 00:35:52.661097852,80.0,,21.0,17.0,0.034,0.01,0.3,0.002,3.7,1.7,0.0,62.2
2021-03-03,11:00:00,418.0,0 days 00:41:32.739234449,79.0,,38.0,24.0,0.027,0.019,0.8,0.009,4.5,2.0,0.0,54.4
2021-03-03,12:00:00,152.0,0 days 00:41:17.993421052,77.0,,27.0,19.0,0.038,0.012,0.6,0.007,5.8,2.2,0.0,51.6
2021-03-03,13:00:00,503.0,0 days 00:36:02.858846918,74.0,,23.0,20.0,0.04,0.011,0.4,0.005,6.9,1.9,0.0,45.5
2021-03-03,14:00:00,490.0,0 days 00:37:11.187755102,73.0,,26.0,18.0,0.043,0.009,0.5,0.005,8.1,2.6,0.0,42.2
2021-03-03,15:00:00,520.0,0 days 00:35:47.361538461,73.0,,32.0,20.0,0.039,0.018,0.4,0.004,8.2,2.3,0.0,44.5
2021-03-03,16:00:00,558.0,0 days 00:31:43.374551971,72.0,,30.0,21.0,0.046,0.014,0.3,0.003,7.5,2.0,0.0,47.3
2021-03-03,17:00:00,403.0,0 days 00:34:43.027295285,71.0,,31.0,18.0,0.049,0.017,0.4,0.004,6.3,2.0,0.0,52.3
2021-03-03,18:00:00,94.0,0 days 00:41:21.031914893,72.0,,31.0,20.0,0.047,0.017,0.4,0.003,5.2,1.4,0.0,59.9
2021-03-03,19:00:00,209.0,0 days 00:31:20.478468899,73.0,,28.0,15.0,0.039,0.019,0.3,0.003,3.8,0.3,0.0,71.4
2021-03-03,20:00:00,82.0,0 days 00:29:25.841463414,73.0,,30.0,18.0,0.026,0.031,0.3,0.005,3.2,0.6,0.0,73.3
2021-03-03,21:00:00,43.0,0 days 00:34:54.302325581,73.0,,26.0,18.0,0.031,0.02,0.3,0.002,3.0,0.5,0.0,74.2
2021-03-03,22:00:00,25.0,0 days 00:30:02,71.0,,30.0,14.0,0.031,0.014,0.3,0.002,2.4,0.9,0.0,77.8
2021-03-03,23:00:00,2.0,0 days 00:19:41,72.0,,24.0,17.0,0.028,0.015,0.3,0.002,1.9,0.9,0.0,78.4
2021-03-04,00:00:00,,,70.0,,29.0,18.0,0.032,0.009,0.3,0.002,1.7,0.4,0.0,80.8
2021-03-04,01:00:00,1.0,0 days 00:21:51,73.0,,26.0,17.0,0.028,0.009,0.3,0.003,1.3,1.4,0.0,79.6
2021-03-04,02:00:00,,,73.0,,26.0,15.0,0.029,0.008,0.3,0.002,1.0,1.0,0.0,81.5
2021-03-04,03:00:00,1.0,0 days 00:20:55,74.0,,28.0,17.0,0.026,0.011,0.3,0.002,1.3,1.0,0.0,81.3
2021-03-04,04:00:00,1.0,0 days 03:23:25,73.0,,32.0,13.0,0.02,0.015,0.3,0.002,1.6,1.3,0.0,80.3
2021-03-04,05:00:00,3.0,0 days 00:22:50.666666666,73.0,,29.0,19.0,0.009,0.027,0.3,0.002,1.9,1.3,0.0,79.8
2021-03-04,06:00:00,1.0,0 days 00:52:35,73.0,,43.0,33.0,0.016,0.022,0.3,0.002,2.3,1.1,0.0,82.3
2021-03-04,07:00:00,78.0,0 days 00:28:00.410256410,76.0,,37.0,25.0,0.003,0.036,0.4,0.002,2.7,1.5,0.0,82.8
2021-03-04,08:00:00,292.0,0 days 00:29:05.489726027,76.0,,40.0,20.0,0.008,0.036,0.3,0.003,4.4,0.8,0.0,81.1
2021-03-04,09:00:00,389.0,0 days 00:28:02.526992287,80.0,,,,0.011,0.032,0.3,0.003,5.1,1.1,0.0,81.2
2021-03-04,10:00:00,429.0,0 days 00:27:50.065268065,81.0,,,,,,,,6.1,1.5,0.0,77.2
2021-03-04,11:00:00,458.0,0 days 00:41:33.168122270,83.0,,33.0,13.0,,,,,7.0,1.0,0.0,78.8
2021-03-04,12:00:00,169.0,0 days 00:35:00.455621301,83.0,,29.0,17.0,0.028,0.02,0.2,0.002,7.4,0.5,0.0,79.5
2021-03-04,13:00:00,538.0,0 days 00:29:41.871747211,80.0,,25.0,14.0,0.024,0.023,0.2,0.002,6.7,0.4,0.5,96.0
2021-03-04,14:00:00,552.0,0 days 00:30:28.706521739,79.0,,30.0,17.0,0.014,0.037,0.2,0.002,6.6,0.6,2.0,99.2
2021-03-04,15:00:00,581.0,0 days 00:34:56.402753872,77.0,,24.0,17.0,0.018,0.029,0.2,0.002,7.0,1.1,1.0,98.2
2021-03-04,16:00:00,462.0,0 days 00:32:44.694805194,76.0,,22.0,19.0,0.022,0.024,0.2,0.002,7.0,0.2,2.0,99.2
2021-03-04,17:00:00,255.0,0 days 00:34:36.454901960,77.0,,15.0,20.0,0.02,0.027,0.2,0.002,6.7,2.0,2.0,91.9
2021-03-04,18:00:00,107.0,0 days 00:39:34.906542056,75.0,,16.0,15.0,0.022,0.025,0.2,0.002,6.4,1.8,2.5,94.6
2021-03-04,19:00:00,162.0,0 days 00:32:08.666666666,76.0,,17.0,16.0,0.028,0.016,0.2,0.002,6.3,0.4,1.5,96.8
2021-03-04,20:00:00,73.0,0 days 00:28:30.136986301,77.0,,17.0,13.0,0.031,0.012,0.2,0.002,6.8,1.4,1.0,97.1
2021-03-04,21:00:00,35.0,0 days 00:24:09.771428571,79.0,,16.0,13.0,0.033,0.011,0.2,0.002,6.8,1.3,0.5,94.9
2021-03-04,22:00:00,19.0,0 days 00:21:50.368421052,77.0,,11.0,15.0,0.033,0.011,0.1,0.002,7.3,2.7,0.0,90.0
2021-03-04,23:00:00,4.0,0 days 00:23:30.250000,75.0,,14.0,13.0,0.034,0.01,0.2,0.002,7.2,1.7,0.0,93.0
2021-03-05,00:00:00,,,74.0,,17.0,16.0,0.035,0.007,0.2,0.002,7.0,1.2,0.0,93.6
2021-03-05,01:00:00,1.0,0 days 00:26:24,77.0,,21.0,25.0,0.036,0.006,0.1,0.002,6.7,0.8,0.0,93.1
2021-03-05,02:00:00,1.0,0 days 00:56:08,75.0,,19.0,20.0,0.035,0.007,0.1,0.002,6.4,0.6,0.0,91.2
2021-03-05,03:00:00,,,75.0,,28.0,26.0,0.034,0.007,0.1,0.002,6.7,2.1,0.0,91.3
2021-03-05,04:00:00,,,75.0,,24.0,17.0,0.035,0.007,0.2,0.002,4.8,1.3,0.0,96.2
2021-03-05,05:00:00,2.0,0 days 00:34:14,76.0,,25.0,20.0,0.024,0.015,0.2,0.002,3.9,0.7,0.0,97.8
2021-03-05,06:00:00,1.0,0 days 00:20:05,77.0,,25.0,21.0,0.005,0.027,0.3,0.002,4.3,1.1,0.0,96.9
2021-03-05,07:00:00,48.0,0 days 00:24:04.041666666,78.0,,23.0,20.0,0.002,0.031,0.2,0.002,3.7,0.7,0.0,96.5
2021-03-05,08:00:00,282.0,0 days 00:30:04.812056737,81.0,,29.0,25.0,0.002,0.034,0.2,0.003,4.5,1.0,0.0,98.1
2021-03-05,09:00:00,352.0,0 days 00:25:51.670454545,79.0,,31.0,26.0,0.005,0.037,0.2,0.003,9.8,0.5,0.0,78.7
2021-03-05,10:00:00,474.0,0 days 00:24:57.018987341,79.0,,64.0,17.0,0.014,0.026,0.2,0.002,11.4,1.6,0.0,74.0
2021-03-05,11:00:00,416.0,0 days 00:36:42.161057692,78.0,,33.0,20.0,0.021,0.024,0.2,0.002,12.0,1.4,0.0,74.7
2021-03-05,12:00:00,124.0,0 days 00:31:27.040322580,79.0,,34.0,18.0,0.025,0.022,0.3,0.002,13.5,2.0,0.0,68.9
2021-03-05,13:00:00,473.0,0 days 00:32:35.835095137,79.0,,27.0,22.0,0.028,0.022,0.4,0.002,15.6,2.1,0.0,60.4
2021-03-05,14:00:00,517.0,0 days 00:26:06.709864603,80.0,,42.0,28.0,0.027,0.026,1.1,0.01,15.3,1.8,0.0,58.6
2021-03-05,15:00:00,553.0,0 days 00:31:41.717902350,82.0,,40.0,31.0,0.027,0.031,1.3,0.013,16.3,1.8,0.0,54.1
2021-03-05,16:00:00,522.0,0 days 00:33:57.224137931,80.0,,30.0,21.0,0.031,0.025,0.5,0.006,16.1,2.8,0.0,54.6
2021-03-05,17:00:00,382.0,0 days 00:41:10.871727748,79.0,,36.0,21.0,0.042,0.029,0.5,0.004,14.0,1.9,0.0,64.4
2021-03-05,18:00:00,84.0,0 days 00:27:33.130952380,79.0,,41.0,24.0,0.051,0.037,0.7,0.006,12.4,1.4,0.0,71.7
2021-03-05,19:00:00,165.0,0 days 00:27:45.163636363,79.0,,31.0,26.0,0.051,0.022,0.5,0.004,10.4,1.4,0.0,81.3
2021-03-05,20:00:00,101.0,0 days 00:23:23.910891089,78.0,,29.0,19.0,0.032,0.025,0.4,0.002,10.6,2.0,0.0,61.0
2021-03-05,21:00:00,36.0,0 days 00:19:35.750000,79.0,,22.0,19.0,0.032,0.02,0.3,0.002,10.7,2.8,0.0,59.5
2021-03-05,22:00:00,37.0,0 days 00:21:28.297297297,81.0,,24.0,20.0,0.02,0.029,0.4,0.002,9.3,1.3,0.0,66.3
